final_cluster_id,week,complaint_count
48,2016-02-01,1
48,2016-02-08,3
48,2016-02-15,4
48,2016-02-22,1
48,2016-02-29,1
48,2016-03-07,3
48,2016-03-14,2
48,2016-03-28,3
48,2016-04-04,2
48,2016-04-11,2
48,2016-04-18,1
48,2016-04-25,3
48,2016-05-02,2
48,2016-05-09,2
48,2016-05-16,4
48,2016-05-23,1
48,2016-05-30,3
48,2016-06-06,4
48,2016-06-13,4
48,2016-06-20,3
48,2016-06-27,3
48,2016-07-04,5
48,2016-07-11,4
48,2016-07-18,3
48,2016-07-25,1
48,2016-08-01,3
48,2016-08-08,14
48,2016-08-15,7
48,2016-08-22,13
48,2016-08-29,13
48,2016-09-05,8
48,2016-09-12,14
48,2016-09-19,10
48,2016-09-26,9
48,2016-10-03,8
48,2016-10-10,1
48,2016-10-17,3
48,2016-10-24,1
48,2016-10-31,1
48,2016-11-07,2
48,2016-11-14,2
48,2016-11-21,1
48,2016-11-28,3
48,2016-12-05,3
48,2016-12-12,2
48,2016-12-19,1
48,2016-12-26,1
48,2017-01-02,7
48,2017-01-09,1
48,2017-01-16,1
48,2017-01-23,2
48,2017-01-30,4
48,2017-02-06,3
48,2017-02-13,2
48,2017-02-20,1
48,2017-02-27,4
48,2017-03-06,5
48,2017-03-13,6
48,2017-03-20,4
48,2017-04-03,1
48,2017-04-10,4
48,2017-04-17,3
48,2017-04-24,2
48,2017-05-01,3
48,2017-05-15,1
48.0,2015-03-16,1
48.0,2015-03-30,1
48.0,2015-05-04,1
48.0,2015-06-01,1
48.0,2015-08-03,1
48.0,2015-10-05,2
48.0,2015-11-02,1
48.0,2015-11-16,1
48.0,2015-11-23,1
48.0,2016-01-04,1
48.0,2016-01-18,2
48.0,2016-01-25,1
48.0,2016-03-28,1
48.0,2016-05-02,2
48.0,2016-05-16,1
48.0,2016-05-23,1
48.0,2016-05-30,3
48.0,2016-06-06,1
48.0,2016-06-20,2
48.0,2016-07-18,1
48.0,2016-07-25,1
48.0,2016-08-01,1
48.0,2016-08-08,4
48.0,2016-08-15,2
48.0,2016-08-22,6
48.0,2016-08-29,2
48.0,2016-09-05,2
48.0,2016-09-12,2
48.0,2016-09-19,5
48.0,2016-09-26,4
48.0,2016-10-03,2
48.0,2016-10-10,1
48.0,2016-10-24,1
48.0,2016-11-14,1
48.0,2016-12-05,3
48.0,2016-12-26,4
48.0,2017-01-09,1
48.0,2017-01-23,3
48.0,2017-01-30,2
48.0,2017-02-06,2
48.0,2017-02-20,1
48.0,2017-05-22,2
48.0,2017-05-29,1
48.0,2017-06-05,3
48.0,2017-06-12,4
48.0,2017-06-19,4
48.0,2017-06-26,5
48.0,2017-07-03,2
48.0,2017-07-10,2
48.0,2017-07-17,5
48.0,2017-07-24,9
48.0,2017-07-31,4
48.0,2017-08-07,1
48.0,2017-08-14,2
48.0,2017-08-21,1
48.0,2017-08-28,1
48.0,2017-09-04,2
48.0,2017-09-11,1
49,2015-03-23,1
49,2015-04-06,1
49,2015-05-04,1
49,2015-05-18,1
49,2015-06-01,1
49,2015-06-08,1
49,2015-07-13,1
49,2015-07-20,1
49,2015-08-10,2
49,2015-08-24,1
49,2015-09-07,1
49,2015-09-14,1
49,2015-09-21,2
49,2015-09-28,2
49,2015-10-05,1
49,2015-10-26,1
49,2015-11-09,1
49,2015-11-30,1
49,2015-12-07,1
49,2015-12-14,2
49,2015-12-28,1
49,2016-01-11,2
49,2016-01-18,1
49,2016-01-25,1
49,2016-02-15,1
49,2016-02-29,5
49,2016-03-07,1
49,2016-03-14,1
49,2016-03-28,1
49,2016-04-11,1
49,2016-04-18,1
49,2016-04-25,4
49,2016-05-02,11
49,2016-05-09,11
49,2016-05-16,18
49,2016-05-23,18
49,2016-05-30,28
49,2016-06-06,49
49,2016-06-13,35
49,2016-06-20,31
49,2016-06-27,38
49,2016-07-04,45
49,2016-07-11,25
49,2016-07-18,26
49,2016-07-25,31
49,2016-08-01,29
49,2016-08-08,9
49,2016-08-15,17
49,2016-08-22,16
49,2016-08-29,9
49,2016-09-05,5
49,2016-09-12,8
49,2016-09-19,4
49,2016-09-26,10
49,2016-10-03,1
49,2016-10-10,1
49,2016-10-17,3
49,2016-10-24,1
49,2016-10-31,4
49,2016-11-07,1
49,2016-11-14,5
49,2016-11-21,1
49,2016-11-28,1
49,2016-12-05,4
49,2016-12-12,3
49,2016-12-26,2
49,2017-01-23,3
49,2017-02-06,3
49,2017-02-20,3
49,2017-02-27,3
49,2017-03-06,2
49,2017-03-13,1
49,2017-04-17,1
49,2017-04-24,2
49,2017-05-01,1
49,2017-05-08,2
49,2017-05-22,1
49.0,2015-04-20,1
49.0,2015-05-25,1
49.0,2015-08-31,1
49.0,2015-09-28,1
49.0,2015-11-02,1
49.0,2015-11-09,1
49.0,2016-01-11,1
49.0,2016-01-18,1
49.0,2016-02-01,1
49.0,2016-05-02,2
49.0,2016-05-09,5
49.0,2016-05-16,2
49.0,2016-05-23,4
49.0,2016-05-30,4
49.0,2016-06-06,11
49.0,2016-06-13,13
49.0,2016-06-20,6
49.0,2016-06-27,8
49.0,2016-07-04,7
49.0,2016-07-11,8
49.0,2016-07-18,5
49.0,2016-07-25,4
49.0,2016-08-01,5
49.0,2016-08-08,5
49.0,2016-08-15,2
49.0,2016-08-22,4
49.0,2016-08-29,1
49.0,2016-09-05,3
49.0,2016-09-19,1
49.0,2016-09-26,4
49.0,2016-10-03,1
49.0,2016-10-17,1
49.0,2016-10-24,1
49.0,2016-10-31,1
49.0,2016-11-14,1
49.0,2016-11-28,1
49.0,2016-12-12,1
49.0,2017-01-02,1
49.0,2017-01-09,1
49.0,2017-02-13,1
49.0,2017-03-20,3
49.0,2017-04-17,1
49.0,2017-05-01,1
49.0,2017-05-15,1
49.0,2017-05-29,1
49.0,2017-06-12,1
49.0,2017-06-26,1
49.0,2017-07-10,1
49.0,2017-07-17,1
49.0,2017-07-31,1
49.0,2017-08-21,1
49.0,2017-09-04,1
5,2015-03-16,7
5,2015-03-23,7
5,2015-03-30,7
5,2015-04-06,6
5,2015-04-13,7
5,2015-04-20,9
5,2015-04-27,7
5,2015-05-04,2
5,2015-05-11,9
5,2015-05-18,3
5,2015-05-25,7
5,2015-06-01,6
5,2015-06-08,6
5,2015-06-15,7
5,2015-06-22,3
5,2015-06-29,7
5,2015-07-06,7
5,2015-07-13,1
5,2015-07-20,8
5,2015-07-27,5
5,2015-08-03,11
5,2015-08-10,5
5,2015-08-17,8
5,2015-08-24,7
5,2015-08-31,10
5,2015-09-07,6
5,2015-09-14,2
5,2015-09-21,7
5,2015-09-28,7
5,2015-10-05,7
5,2015-10-12,5
5,2015-10-19,9
5,2015-10-26,4
5,2015-11-02,3
5,2015-11-09,3
5,2015-11-16,8
5,2015-11-23,3
5,2015-11-30,8
5,2015-12-07,5
5,2015-12-14,6
5,2015-12-21,2
5,2015-12-28,2
5,2016-01-04,8
5,2016-01-11,8
5,2016-01-18,3
5,2016-01-25,11
5,2016-02-01,4
5,2016-02-08,8
5,2016-02-15,7
5,2016-02-22,8
5,2016-02-29,3
5,2016-03-07,5
5,2016-03-14,3
5,2016-03-21,6
5,2016-03-28,5
5,2016-04-04,6
5,2016-04-11,5
5,2016-04-18,6
5,2016-04-25,6
5,2016-05-02,5
5,2016-05-09,3
5,2016-05-16,6
5,2016-05-23,3
5,2016-05-30,6
5,2016-06-06,7
5,2016-06-13,8
5,2016-06-20,8
5,2016-06-27,8
5,2016-07-04,9
5,2016-07-11,6
5,2016-07-18,3
5,2016-07-25,9
5,2016-08-01,5
5,2016-08-08,10
5,2016-08-15,10
5,2016-08-22,11
5,2016-08-29,8
5,2016-09-05,10
5,2016-09-12,8
5,2016-09-19,8
5,2016-09-26,4
5,2016-10-03,5
5,2016-10-10,9
5,2016-10-17,11
5,2016-10-24,7
5,2016-10-31,11
5,2016-11-07,9
5,2016-11-14,4
5,2016-11-21,3
5,2016-11-28,10
5,2016-12-05,8
5,2016-12-12,7
5,2016-12-19,5
5,2016-12-26,2
5,2017-01-02,10
5,2017-01-09,2
5,2017-01-16,6
5,2017-01-23,12
5,2017-01-30,9
5,2017-02-06,8
5,2017-02-13,6
5,2017-02-20,4
5,2017-02-27,9
5,2017-03-06,5
5,2017-03-13,10
5,2017-03-20,9
5,2017-03-27,4
5,2017-04-03,8
5,2017-04-10,9
5,2017-04-17,5
5,2017-04-24,13
5,2017-05-01,12
5,2017-05-08,5
5,2017-05-15,2
5,2017-05-29,1
5.0,2015-03-23,2
5.0,2015-03-30,2
5.0,2015-04-06,1
5.0,2015-04-13,2
5.0,2015-04-20,3
5.0,2015-04-27,4
5.0,2015-05-11,1
5.0,2015-05-18,1
5.0,2015-05-25,1
5.0,2015-06-01,4
5.0,2015-06-08,2
5.0,2015-06-15,1
5.0,2015-06-22,1
5.0,2015-06-29,1
5.0,2015-07-06,1
5.0,2015-07-13,1
5.0,2015-07-20,3
5.0,2015-08-03,1
5.0,2015-08-17,2
5.0,2015-08-24,1
5.0,2015-08-31,1
5.0,2015-09-07,2
5.0,2015-09-14,1
5.0,2015-09-21,2
5.0,2015-09-28,1
5.0,2015-10-05,1
5.0,2015-10-12,1
5.0,2015-10-19,2
5.0,2015-10-26,3
5.0,2015-11-02,2
5.0,2015-11-09,2
5.0,2015-11-16,3
5.0,2015-11-23,1
5.0,2015-11-30,6
5.0,2015-12-14,2
5.0,2015-12-28,1
5.0,2016-01-04,2
5.0,2016-01-11,1
5.0,2016-01-18,2
5.0,2016-01-25,1
5.0,2016-02-01,5
5.0,2016-02-08,3
5.0,2016-02-22,4
5.0,2016-02-29,4
5.0,2016-03-07,3
5.0,2016-03-14,2
5.0,2016-03-21,2
5.0,2016-03-28,1
5.0,2016-04-04,2
5.0,2016-04-11,1
5.0,2016-04-18,2
5.0,2016-04-25,3
5.0,2016-05-09,1
5.0,2016-05-16,1
5.0,2016-05-23,1
5.0,2016-05-30,1
5.0,2016-06-06,3
5.0,2016-06-13,1
5.0,2016-06-20,3
5.0,2016-07-04,4
5.0,2016-07-11,2
5.0,2016-07-18,1
5.0,2016-07-25,3
5.0,2016-08-01,1
5.0,2016-08-08,1
5.0,2016-08-15,2
5.0,2016-08-22,2
5.0,2016-09-05,3
5.0,2016-09-12,2
5.0,2016-09-19,1
5.0,2016-09-26,1
5.0,2016-10-10,1
5.0,2016-10-24,2
5.0,2016-10-31,1
5.0,2016-11-07,2
5.0,2016-11-14,2
5.0,2016-11-21,3
5.0,2016-11-28,3
5.0,2016-12-05,1
5.0,2016-12-19,4
5.0,2017-01-02,4
5.0,2017-01-09,3
5.0,2017-01-16,1
5.0,2017-01-23,2
5.0,2017-01-30,3
5.0,2017-02-06,3
5.0,2017-02-13,1
5.0,2017-02-20,3
5.0,2017-02-27,5
5.0,2017-03-06,2
5.0,2017-03-13,2
5.0,2017-03-20,2
5.0,2017-04-10,1
5.0,2017-05-01,2
5.0,2017-05-15,4
5.0,2017-05-22,5
5.0,2017-05-29,8
5.0,2017-06-05,6
5.0,2017-06-12,9
5.0,2017-06-19,7
5.0,2017-06-26,12
5.0,2017-07-03,4
5.0,2017-07-10,10
5.0,2017-07-17,8
5.0,2017-07-24,6
5.0,2017-07-31,11
5.0,2017-08-07,3
5.0,2017-08-14,3
5.0,2017-08-21,3
5.0,2017-08-28,6
5.0,2017-09-04,4
50,2015-03-30,1
50,2015-06-22,1
50,2015-07-13,1
50,2015-07-20,1
50,2015-08-03,1
50,2015-08-24,1
50,2015-10-05,2
50,2015-10-12,1
50,2015-10-19,2
50,2015-11-09,1
50,2015-11-30,1
50,2015-12-07,1
50,2016-01-11,2
50,2016-01-18,4
50,2016-01-25,1
50,2016-02-01,1
50,2016-02-08,4
50,2016-02-22,1
50,2016-03-14,2
50,2016-03-21,2
50,2016-03-28,1
50,2016-04-04,1
50,2016-04-11,2
50,2016-04-18,1
50,2016-04-25,1
50,2016-05-16,1
50,2016-05-30,1
50,2016-06-06,1
50,2016-07-04,1
50,2016-07-11,1
50,2016-07-18,1
50,2016-08-01,2
50,2016-08-08,1
50,2016-09-12,2
50,2016-09-26,1
50,2016-10-03,1
50,2016-10-10,2
50,2016-10-17,1
50,2016-10-24,1
50,2016-11-07,1
50,2016-11-21,2
50,2016-12-05,2
50,2016-12-12,3
50,2016-12-19,1
50,2016-12-26,1
50,2017-01-02,1
50,2017-01-16,2
50,2017-01-23,2
50,2017-01-30,3
50,2017-02-06,3
50,2017-02-13,1
50,2017-02-20,1
50,2017-02-27,1
50,2017-03-13,1
50,2017-03-20,3
50,2017-04-03,1
50,2017-04-17,1
50,2017-04-24,3
50,2017-05-01,1
50,2017-05-15,2
50,2017-06-19,1
50.0,2015-05-11,1
50.0,2015-07-27,1
50.0,2015-08-31,1
50.0,2015-10-05,1
50.0,2016-02-01,1
50.0,2016-03-14,1
50.0,2016-04-11,1
50.0,2016-05-02,1
50.0,2016-05-23,1
50.0,2016-06-27,2
50.0,2016-08-29,1
50.0,2016-09-26,1
50.0,2016-10-10,2
50.0,2016-10-31,1
50.0,2016-11-14,1
50.0,2016-12-05,1
50.0,2016-12-26,1
50.0,2017-02-06,1
50.0,2017-02-27,1
50.0,2017-03-06,1
50.0,2017-05-01,1
50.0,2017-05-22,1
50.0,2017-05-29,1
50.0,2017-06-05,1
50.0,2017-06-19,4
50.0,2017-07-03,1
50.0,2017-07-10,2
50.0,2017-07-17,2
50.0,2017-07-31,2
50.0,2017-08-14,1
51,2016-02-29,1
51,2016-06-27,1
51,2016-07-11,1
51,2016-07-25,1
51,2016-08-01,1
51,2016-08-08,2
51,2016-08-29,1
51,2016-09-19,1
51,2016-10-10,2
51,2016-10-31,1
51,2016-11-07,1
51,2016-11-14,2
51,2016-11-28,1
51,2016-12-05,2
51,2016-12-12,3
51,2016-12-19,2
51,2016-12-26,3
51,2017-01-02,3
51,2017-01-09,7
51,2017-01-16,8
51,2017-01-23,9
51,2017-01-30,8
51,2017-02-06,8
51,2017-02-13,5
51,2017-02-20,3
51,2017-02-27,5
51,2017-03-06,2
51,2017-03-13,2
51,2017-03-20,2
51,2017-03-27,1
51,2017-04-03,2
51,2017-04-24,1
51,2017-05-01,1
51,2017-05-08,2
51,2017-05-15,1
51,2017-06-19,1
51.0,2016-07-04,1
51.0,2016-07-11,1
51.0,2016-07-25,1
51.0,2016-08-22,1
51.0,2016-08-29,1
51.0,2016-11-07,1
51.0,2016-12-19,1
51.0,2017-01-02,1
51.0,2017-01-16,4
51.0,2017-01-30,2
51.0,2017-02-06,2
51.0,2017-02-13,2
51.0,2017-02-27,1
51.0,2017-06-05,2
51.0,2017-06-12,1
51.0,2017-06-26,1
51.0,2017-07-03,1
51.0,2017-07-10,1
51.0,2017-07-17,1
51.0,2017-07-24,1
51.0,2017-08-28,2
52,2015-03-23,1
52,2015-04-06,2
52,2015-04-27,2
52,2015-05-11,2
52,2015-06-01,1
52,2015-06-15,2
52,2015-06-29,1
52,2015-07-06,1
52,2015-07-27,1
52,2015-08-03,3
52,2015-08-24,2
52,2015-08-31,1
52,2015-09-14,1
52,2015-09-28,2
52,2015-10-05,1
52,2015-10-26,1
52,2015-11-09,1
52,2015-11-16,1
52,2015-12-21,2
52,2016-01-11,1
52,2016-01-18,1
52,2016-02-08,1
52,2016-02-15,1
52,2016-02-22,2
52,2016-02-29,2
52,2016-03-07,1
52,2016-03-14,3
52,2016-03-21,1
52,2016-04-04,3
52,2016-04-18,1
52,2016-05-09,1
52,2016-06-06,1
52,2016-06-27,1
52,2016-07-25,1
52,2016-09-12,1
52,2016-10-10,2
52,2016-10-24,2
52,2016-10-31,1
52,2016-11-28,1
52,2016-12-19,1
52,2017-01-16,1
52,2017-01-23,3
52,2017-01-30,1
52,2017-02-13,1
52,2017-02-20,1
52,2017-03-06,2
52,2017-03-27,1
52,2017-04-17,1
52,2017-04-24,1
52.0,2015-06-01,1
52.0,2015-06-22,1
52.0,2015-06-29,1
52.0,2015-08-31,1
52.0,2015-09-28,1
52.0,2016-01-18,1
52.0,2016-02-22,1
52.0,2016-06-13,1
52.0,2016-07-25,1
52.0,2016-09-12,1
52.0,2016-09-19,1
52.0,2016-11-28,1
52.0,2016-12-19,1
52.0,2017-01-23,1
52.0,2017-03-06,1
52.0,2017-07-03,1
52.0,2017-07-10,1
52.0,2017-07-24,1
52.0,2017-07-31,1
52.0,2017-08-14,1
53,2015-09-21,1
53,2016-01-04,1
53,2016-08-01,1
53,2016-11-07,1
53,2017-01-02,1
53,2017-06-05,1
53,2017-06-12,10
53,2017-06-19,1
53.0,2017-05-15,1
53.0,2017-06-05,6
53.0,2017-06-12,22
53.0,2017-06-19,32
53.0,2017-06-26,6
53.0,2017-07-03,8
53.0,2017-07-10,8
53.0,2017-07-17,6
53.0,2017-07-24,8
53.0,2017-07-31,1
53.0,2017-08-07,2
54,2015-04-20,1
54,2015-05-04,2
54,2015-06-08,1
54,2015-06-15,2
54,2015-07-27,1
54,2015-08-03,1
54,2015-08-24,1
54,2015-10-26,1
54,2016-01-04,1
54,2016-06-20,1
54,2016-07-11,2
54,2016-07-18,1
54,2016-09-26,1
54,2016-10-24,1
54,2016-12-26,1
54,2017-02-06,1
54,2017-02-13,1
54,2017-03-06,2
54,2017-03-13,1
54.0,2015-09-14,1
54.0,2015-10-05,1
54.0,2016-07-25,1
54.0,2016-11-07,1
54.0,2016-11-28,1
54.0,2017-02-06,1
54.0,2017-04-03,1
54.0,2017-05-08,1
54.0,2017-06-05,1
54.0,2017-06-26,1
55,2015-03-30,1
55,2015-04-13,1
55,2015-04-27,1
55,2015-05-11,2
55,2015-06-15,2
55,2015-07-13,1
55,2015-07-20,1
55,2015-07-27,1
55,2015-08-03,2
55,2015-08-10,2
55,2015-08-17,2
55,2015-08-24,1
55,2015-08-31,1
55,2015-09-14,1
55,2015-09-21,1
55,2015-09-28,3
55,2015-10-12,1
55,2015-10-19,1
55,2015-10-26,1
55,2015-11-02,1
55,2015-11-09,1
55,2015-11-23,1
55,2015-12-28,1
55,2016-01-04,1
55,2016-01-18,1
55,2016-01-25,2
55,2016-02-01,2
55,2016-02-22,1
55,2016-03-07,1
55,2016-03-14,1
55,2016-03-21,1
55,2016-04-11,1
55,2016-04-18,1
55,2016-05-02,1
55,2016-05-09,1
55,2016-05-16,3
55,2016-05-23,1
55,2016-05-30,3
55,2016-06-06,1
55,2016-06-13,2
55,2016-06-20,2
55,2016-07-04,1
55,2016-07-11,4
55,2016-07-18,1
55,2016-08-08,1
55,2016-08-22,1
55,2016-09-05,1
55,2016-09-12,2
55,2016-09-19,2
55,2016-09-26,1
55,2016-10-10,1
55,2016-10-17,1
55,2016-10-24,3
55,2016-10-31,2
55,2016-11-07,1
55,2016-11-14,2
55,2016-11-21,1
55,2016-11-28,2
55,2016-12-19,2
55,2017-01-02,3
55,2017-01-09,1
55,2017-01-23,2
55,2017-01-30,1
55,2017-02-06,2
55,2017-02-13,3
55,2017-02-20,1
55,2017-02-27,1
55,2017-03-06,2
55,2017-03-13,1
55,2017-03-20,5
55,2017-03-27,4
55,2017-04-03,2
55,2017-04-10,3
55,2017-04-17,1
55,2017-04-24,4
55,2017-05-01,3
55,2017-05-08,1
55,2017-05-15,3
55,2017-05-22,1
55.0,2015-03-23,1
55.0,2015-07-13,1
55.0,2015-08-24,1
55.0,2015-09-21,1
55.0,2015-09-28,1
55.0,2015-12-14,1
55.0,2015-12-28,1
55.0,2016-01-04,1
55.0,2016-03-07,1
55.0,2016-03-28,1
55.0,2016-06-27,2
55.0,2016-08-08,1
55.0,2016-09-05,1
55.0,2016-10-10,1
55.0,2016-10-24,1
55.0,2016-11-21,1
55.0,2016-12-19,1
55.0,2017-02-13,1
55.0,2017-03-06,1
55.0,2017-04-03,1
55.0,2017-04-10,1
55.0,2017-05-01,1
55.0,2017-05-15,6
55.0,2017-05-22,4
55.0,2017-05-29,4
55.0,2017-06-05,5
55.0,2017-06-12,3
55.0,2017-06-19,4
55.0,2017-06-26,1
55.0,2017-07-03,2
55.0,2017-07-10,2
55.0,2017-07-17,3
55.0,2017-07-24,2
55.0,2017-07-31,5
55.0,2017-08-07,2
55.0,2017-08-14,9
55.0,2017-09-11,1
56,2015-03-30,1
56,2015-05-25,2
56,2015-06-01,2
56,2015-06-08,1
56,2015-06-15,1
56,2015-06-22,1
56,2015-07-06,1
56,2015-07-20,2
56,2015-08-10,2
56,2015-08-17,1
56,2015-09-21,2
56,2015-10-05,1
56,2015-10-12,1
56,2015-11-02,1
56,2015-11-16,1
56,2015-12-21,1
56,2016-01-04,1
56,2016-01-25,2
56,2016-02-08,1
56,2016-02-15,4
56,2016-02-22,2
56,2016-02-29,1
56,2016-03-14,1
56,2016-03-28,3
56,2016-04-04,1
56,2016-04-18,3
56,2016-04-25,1
56,2016-05-09,1
56,2016-05-16,2
56,2016-05-23,1
56,2016-06-13,1
56,2016-06-20,1
56,2016-06-27,3
56,2016-07-04,1
56,2016-07-18,2
56,2016-08-01,1
56,2016-08-15,1
56,2016-08-29,1
56,2016-09-05,1
56,2016-09-12,3
56,2016-10-31,1
56,2016-11-14,1
56,2016-11-28,1
56,2017-01-02,1
56,2017-01-09,1
56,2017-01-23,1
56,2017-04-10,1
56,2017-04-24,1
56,2017-05-01,1
56,2017-05-08,1
56.0,2015-04-13,1
56.0,2015-06-08,1
56.0,2015-07-27,1
56.0,2015-08-24,1
56.0,2015-09-28,1
56.0,2015-11-09,1
56.0,2015-12-14,1
56.0,2015-12-21,1
56.0,2016-02-22,1
56.0,2016-03-21,1
56.0,2016-04-04,1
56.0,2016-05-02,1
56.0,2016-05-09,1
56.0,2016-05-23,1
56.0,2016-06-06,1
56.0,2016-09-05,1
56.0,2016-10-17,1
56.0,2016-11-14,1
56.0,2016-12-19,1
56.0,2016-12-26,1
56.0,2017-02-13,1
56.0,2017-03-13,1
56.0,2017-03-20,1
56.0,2017-05-15,1
56.0,2017-05-29,1
56.0,2017-06-05,1
56.0,2017-06-26,1
56.0,2017-07-03,1
56.0,2017-07-10,1
56.0,2017-07-24,1
56.0,2017-08-07,1
57,2015-03-23,1
57,2015-04-20,1
57,2015-05-25,1
57,2015-06-08,1
57,2015-06-15,2
57,2015-06-29,2
57,2015-07-20,1
57,2015-08-10,1
57,2015-08-17,1
57,2015-08-24,1
57,2015-09-14,1
57,2015-09-21,1
57,2015-09-28,2
57,2015-10-26,1
57,2015-11-02,2
57,2015-11-16,1
57,2015-11-23,1
57,2015-11-30,1
57,2016-01-11,1
57,2016-01-25,1
57,2016-02-29,4
57,2016-04-11,1
57,2016-04-25,2
57,2016-05-02,1
57,2016-06-06,1
57,2016-06-27,1
57,2016-07-25,1
57,2016-10-03,1
57,2016-10-31,1
57,2016-11-07,1
57,2017-01-23,1
57,2017-02-27,1
57,2017-03-06,1
57,2017-03-20,1
57,2017-03-27,2
57,2017-04-17,2
57,2017-04-24,3
57,2017-05-08,1
57.0,2015-05-04,1
57.0,2015-06-08,1
57.0,2015-08-03,1
57.0,2016-02-29,1
57.0,2016-06-20,1
57.0,2016-09-26,2
57.0,2016-10-03,1
57.0,2016-12-12,1
57.0,2017-03-27,1
57.0,2017-04-03,1
57.0,2017-05-08,1
57.0,2017-05-22,2
57.0,2017-05-29,3
57.0,2017-06-12,1
57.0,2017-07-03,5
57.0,2017-07-10,3
57.0,2017-07-17,6
57.0,2017-07-24,1
57.0,2017-07-31,3
57.0,2017-08-14,2
57.0,2017-08-21,5
58,2015-03-16,3
58,2015-04-06,1
58,2015-04-13,2
58,2015-04-27,1
58,2015-05-11,1
58,2015-06-01,3
58,2015-06-22,1
58,2015-08-17,1
58,2015-09-14,1
58,2015-10-05,1
58,2015-10-19,2
58,2015-10-26,1
58,2015-11-02,2
58,2015-11-09,1
58,2015-12-07,1
58,2015-12-14,2
58,2016-02-01,1
58,2016-02-22,1
58,2016-03-21,1
58,2016-05-16,1
58,2016-05-23,1
58,2016-06-06,1
58,2016-07-04,1
58,2016-07-18,2
58,2016-08-01,1
58,2016-09-05,2
58,2016-09-26,2
58,2016-10-03,1
58,2016-10-31,1
58,2016-12-12,1
58,2017-01-09,1
58,2017-01-23,2
58,2017-02-06,1
58,2017-02-20,2
58,2017-02-27,1
58,2017-03-27,1
58,2017-04-10,1
58,2017-04-17,1
58.0,2015-03-23,1
58.0,2015-06-01,2
58.0,2015-07-06,1
58.0,2015-11-16,1
58.0,2016-03-21,1
58.0,2016-04-18,1
58.0,2016-05-02,1
58.0,2016-06-13,1
58.0,2016-06-20,1
58.0,2016-07-18,1
58.0,2016-12-05,1
58.0,2017-01-30,1
58.0,2017-05-15,1
58.0,2017-05-22,2
58.0,2017-06-12,2
58.0,2017-06-19,2
58.0,2017-06-26,1
58.0,2017-07-10,1
58.0,2017-07-24,1
58.0,2017-08-21,1
59,2015-03-16,5
59,2015-03-23,6
59,2015-03-30,3
59,2015-04-06,6
59,2015-04-13,3
59,2015-04-20,5
59,2015-04-27,2
59,2015-05-04,2
59,2015-05-11,1
59,2015-05-18,2
59,2015-05-25,2
59,2015-06-01,5
59,2015-06-08,3
59,2015-06-15,4
59,2015-06-22,3
59,2015-06-29,3
59,2015-07-06,2
59,2015-07-13,2
59,2015-07-20,3
59,2015-07-27,1
59,2015-08-03,5
59,2015-08-24,4
59,2015-08-31,4
59,2015-09-07,2
59,2015-09-14,1
59,2015-09-21,5
59,2015-09-28,5
59,2015-10-05,4
59,2015-10-12,3
59,2015-10-19,1
59,2015-10-26,3
59,2015-11-02,1
59,2015-11-09,3
59,2015-11-16,2
59,2015-11-23,3
59,2015-11-30,2
59,2015-12-14,3
59,2015-12-21,1
59,2016-01-04,5
59,2016-01-11,3
59,2016-01-25,6
59,2016-02-01,3
59,2016-02-08,2
59,2016-02-15,2
59,2016-02-22,5
59,2016-03-07,1
59,2016-03-14,2
59,2016-03-21,1
59,2016-03-28,1
59,2016-04-04,1
59,2016-04-11,5
59,2016-04-18,2
59,2016-04-25,4
59,2016-05-02,3
59,2016-05-09,4
59,2016-05-16,6
59,2016-05-23,2
59,2016-05-30,2
59,2016-06-06,1
59,2016-06-13,3
59,2016-06-20,2
59,2016-06-27,4
59,2016-07-04,2
59,2016-07-18,4
59,2016-07-25,3
59,2016-08-01,4
59,2016-08-08,6
59,2016-08-15,2
59,2016-08-22,3
59,2016-08-29,2
59,2016-09-05,3
59,2016-09-12,4
59,2016-09-19,1
59,2016-09-26,3
59,2016-10-03,1
59,2016-10-10,1
59,2016-10-17,7
59,2016-10-24,2
59,2016-10-31,1
59,2016-11-07,2
59,2016-11-14,1
59,2016-11-21,1
59,2016-11-28,2
59,2016-12-05,3
59,2016-12-12,1
59,2016-12-19,1
59,2016-12-26,3
59,2017-01-02,2
59,2017-01-09,2
59,2017-01-16,4
59,2017-01-23,3
59,2017-01-30,8
59,2017-02-06,2
59,2017-02-13,2
59,2017-02-20,3
59,2017-02-27,3
59,2017-03-06,3
59,2017-03-13,2
59,2017-03-20,4
59,2017-03-27,1
59,2017-04-03,2
59,2017-04-17,3
59,2017-04-24,5
59,2017-05-01,3
59,2017-05-08,3
59,2017-06-05,1
59.0,2015-03-30,1
59.0,2015-04-06,1
59.0,2015-04-27,1
59.0,2015-05-18,1
59.0,2015-06-01,1
59.0,2015-06-08,5
59.0,2015-06-15,1
59.0,2015-06-22,1
59.0,2015-07-06,2
59.0,2015-07-20,1
59.0,2015-08-24,1
59.0,2015-08-31,2
59.0,2015-09-07,2
59.0,2015-09-28,1
59.0,2015-10-05,1
59.0,2015-11-02,1
59.0,2015-11-09,1
59.0,2015-11-23,1
59.0,2015-11-30,1
59.0,2016-01-04,1
59.0,2016-01-11,1
59.0,2016-01-18,1
59.0,2016-01-25,2
59.0,2016-02-08,2
59.0,2016-02-15,1
59.0,2016-03-07,2
